dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,followers_count,impression_count
1,1,0,0,0,1,1,0,0,62,1,450951,29720
0,0,0,0,0,1,1,0,0,64,2,450951,36044
0,0,0,0,0,1,1,5,0,213,0,450951,14458
1,1,0,0,0,1,2,0,0,161,1,450951,14653
1,1,0,0,0,1,2,1,0,173,0,450951,13494
0,0,0,0,0,1,1,0,0,79,1,450951,35914
0,0,0,0,0,1,1,1,0,130,0,450951,12040
0,0,0,0,0,1,1,2,0,118,1,450951,28064
0,0,0,0,0,1,2,0,0,151,0,450951,12744
0,0,0,0,0,1,2,1,0,108,0,450951,8095
0,0,0,0,0,1,0,1,0,218,1,450951,27394
0,0,0,0,0,1,1,1,0,137,1,450951,71634
0,0,0,0,0,1,0,1,0,62,1,450951,17557
0,0,0,0,0,1,1,0,0,43,2,450951,12056
0,0,0,0,0,1,0,0,0,52,2,450951,19355
0,0,0,0,0,1,0,0,0,257,1,450951,23508
0,0,0,0,0,1,0,0,0,191,1,450951,75581
0,0,0,0,0,1,2,0,0,59,0,450951,11109
0,0,0,0,0,1,0,1,1,227,1,450951,5802
1,1,0,0,0,1,0,1,0,218,0,450951,10452
1,1,0,0,0,1,2,1,0,178,0,450951,7693
0,0,0,0,0,1,0,1,1,282,1,450951,11982
0,0,0,0,0,1,0,1,0,212,0,450951,36253
0,0,0,0,0,1,1,1,0,196,1,450951,15315
0,0,0,0,0,1,1,1,0,185,0,450951,11914
0,0,0,0,0,1,1,0,0,118,0,450951,22337
0,0,0,0,0,1,1,0,0,168,1,450951,62229
0,0,0,0,0,1,1,0,0,105,0,450951,53379
0,0,0,0,0,1,1,0,0,98,0,450951,15537
0,0,0,0,0,1,1,0,0,89,1,450951,15281
0,0,0,0,0,1,1,0,0,102,1,450951,13607
0,0,0,0,0,1,1,0,0,57,0,450951,56683
0,0,0,0,0,1,1,0,0,131,1,450951,11781
0,0,0,0,0,1,1,0,0,82,1,450951,33142
0,0,0,0,0,1,1,1,0,103,0,450951,11849
0,0,0,0,0,1,1,1,0,55,0,450951,14350
0,0,0,0,0,1,1,0,0,121,0,450951,10518
0,0,0,0,0,1,1,1,0,101,0,450951,8584
0,0,0,0,0,1,1,0,0,97,1,450951,12034
0,0,0,0,0,1,1,1,0,125,1,450951,10200
0,0,0,0,0,1,1,0,0,98,1,450951,10602
0,0,0,0,0,1,1,0,0,141,1,450951,26844
0,0,0,0,0,1,1,0,0,56,0,450951,19400
0,0,0,0,0,1,1,0,0,137,1,450951,12809
0,0,0,0,0,1,1,0,0,96,1,450951,12072
0,0,0,0,0,1,1,1,0,112,0,450951,11508
0,0,0,0,0,1,1,0,0,52,0,450951,38341
0,0,0,0,0,1,1,0,0,96,0,450951,11467
0,0,0,0,0,1,1,1,0,94,0,450951,10344
0,0,0,0,0,1,1,0,1,113,0,450951,38662
0,0,0,0,0,1,1,0,0,118,0,450951,71642
0,0,0,0,0,1,1,1,0,94,0,450951,10810
0,0,0,0,0,1,1,0,0,111,1,450951,10815
0,0,0,0,0,1,1,0,0,39,2,450951,15626
0,0,0,0,0,1,1,0,0,40,2,450951,16662
0,0,0,0,0,1,1,1,0,89,0,450951,9020
0,0,0,0,0,1,1,0,0,70,2,450951,10849
0,0,0,0,0,1,1,0,0,53,1,450951,21929
0,0,0,0,0,1,2,1,0,121,1,450951,49765
0,0,0,0,0,1,1,0,0,39,2,450951,14031
0,0,0,0,0,1,1,0,0,78,1,450951,11631
0,0,0,0,0,1,1,0,0,87,3,450951,23978
0,0,0,0,0,1,1,0,0,61,1,450951,14473
0,0,0,0,0,1,0,0,1,328,4,10626548,1805296
0,0,0,0,0,1,0,0,1,325,4,10626548,14693
0,0,0,0,0,1,1,0,0,40,1,10626548,2834844
0,0,0,0,0,1,0,0,0,27,1,10626548,765007
0,0,0,0,0,1,0,0,0,29,1,10626548,2238689
0,0,0,0,0,1,0,0,0,33,1,10626548,1156597
0,0,0,0,0,1,0,0,0,38,2,10626548,700611
0,0,0,0,0,1,0,0,0,42,2,10626548,427477
0,0,0,0,0,1,0,0,1,126,4,10626548,1523103
0,0,0,0,0,1,0,0,1,126,4,10626548,63317
0,0,0,0,0,1,0,0,0,42,1,10626548,953767
0,0,0,0,0,1,0,0,0,27,1,10626548,2898967
0,0,0,0,0,0,1,0,0,63,1,10626548,2105968
0,0,0,0,0,1,0,2,0,202,1,10626548,1035611
1,0,0,0,0,0,0,1,1,104,1,22172,900
1,0,0,0,0,0,0,4,1,167,1,22172,884
1,0,0,0,0,0,0,4,1,167,1,22172,846
0,0,0,0,0,0,0,1,1,133,1,22172,459
1,0,0,0,0,0,2,0,1,79,1,22172,4315
1,0,0,0,0,0,0,0,1,107,1,22172,821
1,0,0,0,0,0,0,0,1,114,1,22172,709
1,0,0,0,0,0,0,0,1,215,0,22172,603
1,0,0,0,0,0,0,1,0,23,0,22172,769
1,0,0,0,0,0,0,0,1,93,1,22172,626
1,0,0,0,0,0,0,0,1,79,0,22172,432
1,0,0,0,0,0,0,0,1,72,1,22172,1690
1,0,0,0,0,0,0,0,1,103,1,22172,1585
1,0,0,0,0,0,0,0,1,64,0,22172,1397
1,0,0,0,0,0,0,1,1,162,1,22172,1471
1,0,0,0,0,0,0,0,1,89,0,22172,677
1,0,0,0,0,0,0,0,1,102,1,22172,916
1,0,0,0,0,0,0,10,0,127,0,22172,148
1,0,0,0,0,0,0,1,1,154,1,22172,1533
1,0,0,0,0,0,0,1,1,278,1,22172,1634
1,0,0,0,0,0,0,0,1,98,0,22172,29202
1,0,0,0,0,0,0,1,1,223,1,22172,1724
1,0,0,0,0,0,0,2,1,102,0,22172,3842
1,0,0,0,0,0,0,0,1,48,0,22172,1417
1,0,0,0,0,0,0,0,1,129,1,22172,1231
1,0,0,0,0,0,1,1,1,129,0,22172,1127
0,1,0,0,0,0,0,1,0,29,0,22172,814
1,0,0,0,0,0,0,5,1,113,0,22172,1284
1,0,0,0,0,0,0,3,2,132,0,22172,710
1,0,0,0,0,0,1,9,2,270,1,22172,3373
1,0,0,0,0,0,0,0,1,58,0,22172,628
1,0,0,0,0,0,0,0,1,115,1,22172,1169
1,0,0,0,0,0,0,0,1,129,1,22172,1035
1,0,0,0,0,0,0,2,0,104,0,22172,347
1,0,0,0,0,0,0,3,0,47,0,22172,178
1,0,0,0,0,0,0,0,1,115,1,22172,2348
1,0,0,0,0,0,0,0,1,88,0,22172,1012
1,0,0,0,0,0,0,0,1,102,1,22172,1027
1,1,0,0,0,0,5,0,1,247,1,22172,13190
1,0,0,0,0,0,0,0,1,51,0,22172,1736
1,1,0,0,0,0,5,0,1,247,1,22172,350163
0,1,0,0,0,1,0,1,1,118,0,22172,2138
1,0,0,0,0,0,0,0,1,101,1,22172,1373
1,0,0,0,0,0,0,0,1,125,1,22172,1933
1,0,0,0,0,0,1,1,1,91,0,22172,3104
1,0,0,0,0,0,0,0,1,48,0,22172,2411
1,0,0,0,0,0,0,0,1,71,1,22172,22703
1,0,0,0,0,0,0,0,1,71,1,22172,4787
1,0,0,0,0,0,0,1,2,138,1,22172,1598
1,0,0,0,0,0,0,2,1,225,1,22172,1909
1,0,0,0,0,0,1,2,1,180,1,22172,1707
1,0,0,0,0,0,0,0,1,91,0,22172,761
1,0,0,0,0,0,0,1,1,164,1,22172,1422
1,0,0,0,0,0,0,0,1,101,1,22172,1446
1,0,0,0,0,0,0,1,2,176,1,22172,3963
1,0,0,0,0,0,0,1,1,103,0,22172,964
1,0,0,0,0,0,0,1,1,87,0,22172,743
1,0,0,0,0,0,0,1,0,61,0,22172,109
1,0,0,0,0,0,1,0,1,123,0,22172,4198
1,0,0,0,0,0,0,0,1,97,1,22172,1317
1,0,0,0,0,0,0,0,1,82,1,22172,966
1,0,0,0,0,0,0,0,1,124,1,22172,2989
1,0,0,0,0,0,0,0,1,167,1,22172,1401
1,0,0,0,0,0,0,2,0,40,0,22172,244
0,0,0,0,1,0,0,1,0,13,0,22172,329
1,0,0,0,0,0,0,2,1,79,0,22172,1153
1,0,0,0,0,0,2,1,1,138,1,22172,2150
1,0,0,0,0,0,0,1,1,122,1,22172,1146
1,0,0,0,0,0,0,0,2,115,1,22172,1171
1,0,0,0,0,0,0,0,1,83,0,22172,1527
1,0,0,0,0,0,0,0,1,178,1,22172,2377
1,0,0,0,0,0,0,1,1,73,0,22172,1235
1,0,0,0,0,0,0,1,1,124,1,22172,1165
1,0,0,0,0,0,0,0,1,80,0,22172,818
1,0,0,0,0,0,0,1,1,124,1,22172,1204
1,0,0,0,0,0,0,8,0,116,0,22172,112
1,0,0,0,0,0,0,1,1,70,0,22172,2396
1,0,0,0,0,0,0,2,1,168,1,22172,3736
1,0,0,0,0,0,1,3,1,110,0,22172,2259
1,0,0,0,0,0,1,0,2,113,1,22172,1083
1,0,0,0,0,0,0,0,1,98,1,22172,737
1,0,0,0,0,0,0,3,2,156,0,22172,5994
1,0,0,0,0,0,0,0,1,142,1,22172,3549
0,0,0,0,0,0,1,4,1,231,1,22172,2104
0,0,0,0,0,0,1,0,2,98,0,22172,637
1,0,0,0,0,0,0,1,1,100,1,22172,1113
1,0,0,0,0,0,0,2,2,183,1,22172,1347
1,0,0,0,0,0,0,0,2,125,0,22172,778
1,0,0,0,0,0,0,3,1,154,1,22172,1921
1,0,0,0,0,0,1,1,1,161,1,22172,692
1,0,0,0,0,0,1,2,1,161,1,22172,1162
1,0,0,0,0,0,1,0,1,132,1,22172,1015
1,0,0,0,0,0,0,0,1,124,1,22172,915
1,0,0,0,0,0,0,0,1,92,1,22172,1167
0,0,0,0,0,0,1,2,1,209,1,22172,772
1,0,0,0,0,0,0,0,1,57,0,22172,1209
1,0,0,0,0,0,0,0,1,81,1,22172,894
1,0,0,0,0,0,0,2,1,214,1,22172,1304
1,0,0,0,0,0,0,3,1,181,1,22172,2294
1,0,0,0,0,0,0,2,1,103,0,22172,777
1,0,0,0,0,0,0,5,1,212,1,22172,9752
1,0,0,0,0,0,0,8,0,122,0,22172,127
1,0,0,0,0,0,2,5,1,185,0,22172,1260
1,0,0,0,0,0,0,3,3,228,1,22172,2113
1,0,0,0,0,0,0,3,2,178,1,22172,2080
1,0,0,0,0,0,0,2,2,173,1,22172,2546
1,0,0,0,0,0,0,2,2,145,1,22172,2025
1,0,0,0,0,0,1,0,1,59,0,22172,760
0,0,0,0,0,0,0,2,0,97,0,22172,10038
1,0,0,0,0,0,0,1,1,103,1,22172,6522
1,0,0,0,0,0,0,0,1,77,0,22172,1209
1,0,0,0,0,0,0,1,1,162,1,22172,2041
1,0,0,0,0,0,0,1,1,106,1,22172,956
1,0,0,0,0,0,0,0,1,103,1,22172,989
1,0,0,0,0,0,1,0,1,90,0,22172,477
1,0,0,0,0,0,0,0,1,114,0,22172,919
1,0,0,0,0,0,0,0,1,220,1,22172,2695
1,0,0,0,0,0,0,2,1,101,0,22172,1226
1,0,0,0,0,0,0,0,1,107,0,22172,1450
1,0,0,0,0,0,0,0,1,93,1,22172,2526
1,1,0,0,0,0,0,0,1,186,1,22172,1880
1,0,0,0,0,0,0,0,1,114,1,22172,869
1,0,0,0,0,0,0,0,1,145,1,22172,1575
1,0,0,0,0,0,0,1,0,53,1,257912,5485
1,0,0,0,0,0,0,1,0,59,1,257912,4528
1,0,0,0,0,0,1,0,0,38,1,257912,5646
0,0,0,0,0,0,1,2,0,66,1,257912,12829
0,1,0,0,0,0,2,3,1,78,0,257912,6462
1,0,0,0,0,0,1,0,0,44,1,257912,5175
0,0,0,0,0,0,0,0,1,25,0,257912,4346
1,0,0,0,0,0,2,3,0,258,1,257912,4502
0,0,1,0,1,0,2,2,0,186,1,257912,7232
0,0,1,0,1,0,1,4,0,247,1,257912,3345
1,0,0,0,0,0,1,1,0,62,1,257912,4114
0,0,0,0,0,0,3,1,0,68,1,257912,4642
0,0,1,0,1,0,2,1,1,125,0,257912,8611
1,0,0,0,0,0,0,0,1,133,0,257912,9419
1,0,0,0,0,0,2,2,0,68,1,257912,7666
1,0,0,0,0,0,0,3,0,89,1,257912,2959
1,0,0,0,0,0,1,0,0,36,1,257912,3473
0,1,0,0,0,0,2,0,0,42,1,257912,11024
0,1,0,0,0,1,1,12,0,189,0,257912,463
1,0,0,0,0,0,1,1,0,48,1,257912,10782
1,0,0,0,0,0,0,2,0,60,1,257912,2777
1,0,0,0,0,0,0,1,0,50,1,257912,4454
1,0,0,0,0,0,3,6,0,137,4,257912,3684
1,0,0,0,0,0,0,0,0,23,1,257912,2798
0,0,0,0,0,0,3,1,0,106,1,257912,3440
1,0,0,0,0,0,1,3,0,259,1,257912,20271
0,1,0,0,0,0,0,4,1,179,0,257912,3870
1,0,0,0,0,0,0,1,1,71,0,257912,2570
1,0,0,0,0,0,5,0,1,105,0,257912,7558
0,0,0,0,1,0,6,2,0,152,1,257912,23530
1,0,0,0,0,0,0,1,1,109,0,257912,5504
0,0,0,0,0,0,1,0,1,150,0,257912,2113
1,0,0,0,0,0,1,2,1,64,0,257912,3790
1,0,0,0,0,0,0,0,0,23,1,257912,3254
1,0,0,0,0,0,1,1,0,66,1,257912,97540
0,1,0,0,0,0,3,1,1,77,0,257912,4865
0,1,0,0,0,0,0,1,1,61,0,257912,6207
0,1,0,0,0,0,2,6,0,227,1,257912,16838
1,0,0,0,0,0,0,1,0,133,1,257912,8205
1,0,0,0,0,0,2,2,1,91,0,257912,9602
0,0,0,0,0,0,2,0,0,59,1,257912,2983
0,1,0,0,0,0,0,0,0,40,1,257912,28682
1,1,0,0,0,0,0,1,0,52,1,257912,26911
0,0,0,0,0,1,1,6,0,144,1,257912,4372
0,0,0,0,0,1,0,1,1,52,0,257912,6815
0,0,0,0,0,1,0,1,1,51,0,257912,4483
0,0,0,0,0,1,0,3,0,82,1,257912,5136
0,0,0,0,0,0,0,3,2,281,1,257912,3075
0,0,0,0,1,0,1,1,1,104,0,257912,6165
0,1,0,0,0,0,1,2,0,79,1,257912,5467
1,0,0,0,0,0,0,0,0,23,1,257912,9472
1,0,0,0,0,0,0,2,1,145,0,257912,4649
1,0,0,0,0,0,0,0,1,138,0,257912,3029
1,0,0,0,0,0,0,1,1,127,0,257912,5586
1,0,0,0,0,0,1,2,0,302,1,257912,85418
1,0,0,0,0,0,3,4,1,120,0,257912,4180
0,1,0,0,0,0,0,0,0,46,1,257912,14753
1,0,0,0,0,0,7,2,1,224,0,257912,4948
1,0,0,0,0,0,0,0,0,38,1,257912,6206
0,0,0,0,0,0,4,2,0,121,1,257912,10852
1,0,0,0,0,0,0,0,0,23,1,257912,15097
0,1,0,0,0,0,0,0,0,39,1,257912,19645
1,0,0,0,0,0,1,1,0,86,1,257912,4128
1,0,0,0,0,0,0,0,0,23,1,257912,6355
0,1,0,0,0,0,1,0,0,32,1,257912,3804
1,0,0,0,0,0,0,0,0,38,1,257912,5809
1,0,0,0,0,0,0,1,0,55,1,257912,4405
1,0,0,0,0,0,0,1,0,55,1,257912,4591
1,0,0,0,0,0,0,1,0,44,1,257912,4176
1,0,0,0,0,0,0,0,1,39,0,257912,23004
0,0,0,0,0,0,0,1,1,52,0,257912,4109
1,0,0,0,0,0,0,1,1,43,0,257912,4287
0,0,0,0,1,0,1,2,0,231,1,257912,7826
1,0,0,0,0,0,0,1,1,43,0,257912,2384
1,0,0,0,0,0,2,1,0,51,1,257912,4585
0,0,0,0,0,1,0,0,1,35,0,257912,291537
0,1,0,0,0,0,1,0,0,67,1,257912,3513
1,0,0,0,0,0,1,1,0,136,1,257912,5166
0,0,0,0,0,1,0,2,0,60,0,174657,641
0,0,0,0,1,0,0,3,0,118,1,174657,3841
0,1,0,0,0,0,0,0,1,31,0,174657,3952
0,1,0,0,0,0,0,2,0,166,0,174657,22837
0,0,0,0,0,1,0,2,0,134,1,174657,2477
0,1,0,0,0,0,0,1,1,165,0,174657,2044
0,0,0,1,0,0,0,1,0,119,0,174657,1536
0,1,0,0,0,0,0,2,0,60,0,174657,3821
0,1,0,0,0,0,0,6,0,92,0,174657,1175
0,1,0,0,0,0,0,0,1,152,0,174657,2099
0,0,0,0,0,1,1,2,1,304,0,174657,12216
1,0,0,0,0,0,0,5,0,152,0,174657,453
0,1,0,0,0,0,0,1,1,83,0,174657,10316
1,0,0,0,0,0,0,5,0,77,0,174657,4664
1,0,0,0,0,0,0,3,0,102,0,174657,1426
1,0,0,0,0,0,0,4,0,308,0,174657,694
1,0,0,0,0,0,0,2,0,47,0,174657,2638
1,0,0,0,0,0,0,4,0,189,0,174657,2521
1,0,0,0,0,0,1,3,0,209,0,174657,80359
0,0,0,0,0,1,0,6,1,220,0,174657,65261
0,1,0,0,0,1,0,0,1,32,0,174657,6007
0,1,0,0,0,0,0,0,1,60,0,174657,5353
0,0,0,0,1,0,0,0,0,134,1,2322272,117349
0,0,0,0,1,0,0,0,0,242,1,2322272,19336
0,0,0,0,1,0,0,0,1,51,0,2322272,27413
0,0,0,0,1,0,0,1,1,164,0,2322272,17915
0,0,0,0,1,0,0,0,0,301,4,2322272,14465
0,0,0,0,1,0,0,1,0,157,1,2322272,973783
0,0,0,0,1,0,0,0,0,303,1,2322272,35633
0,0,0,0,1,0,0,5,0,275,1,2322272,31884
0,0,0,0,1,0,0,1,0,210,1,2322272,23383
0,0,0,0,1,0,0,1,0,199,1,2322272,34060
0,0,0,0,1,0,0,1,0,254,1,2322272,70476
0,0,0,0,1,0,0,0,1,49,0,2322272,61291
0,0,0,0,1,0,0,0,0,299,1,2322272,13794
0,0,0,0,1,0,0,0,0,181,1,2322272,13757
0,0,0,0,1,0,0,0,0,156,1,2322272,6030
0,0,0,0,1,0,0,0,0,73,1,2322272,4298
0,0,0,0,0,0,0,0,0,156,1,2322272,4371
0,0,0,0,1,0,0,0,0,146,1,2322272,3854
0,0,0,0,1,0,0,0,0,232,1,2322272,26071
0,0,0,0,0,0,0,0,0,156,1,2322272,3838
0,0,0,0,1,0,0,0,0,297,1,2322272,36514
0,0,0,0,1,0,0,2,0,181,1,2322272,30032
0,0,0,0,1,0,0,2,0,220,1,2322272,41538
0,0,0,0,1,0,0,2,0,207,1,2322272,32292
0,0,0,0,1,0,0,0,1,51,0,2322272,41836
0,0,0,0,1,0,0,3,1,303,0,2322272,14250
0,0,0,0,1,0,0,1,0,237,0,2322272,3842
0,1,0,0,1,0,0,1,1,68,0,2322272,41556
0,0,0,0,1,0,0,1,0,276,0,2322272,101147
0,0,0,0,1,0,0,1,1,60,0,2322272,37836
0,0,0,0,1,0,0,0,0,299,1,2322272,59090
0,0,0,1,0,0,0,0,1,303,0,419003,38343
0,1,0,0,0,0,1,2,0,295,1,419003,3852
0,0,0,0,0,0,0,0,1,243,0,419003,27293
0,0,0,0,1,0,0,0,1,57,0,419003,6213
0,0,0,0,1,0,0,0,1,260,0,419003,16812
1,0,0,0,0,0,0,0,1,45,0,419003,4890
1,0,0,0,0,0,0,0,1,143,0,419003,19055
1,0,0,0,0,0,0,1,1,230,0,419003,6618
0,0,0,0,0,0,1,0,0,255,0,419003,8509
1,1,0,0,0,0,2,0,0,276,0,419003,84993
1,0,0,0,0,0,2,0,1,326,1,419003,29144
1,0,0,0,0,0,0,1,1,226,0,419003,7791
0,0,0,0,0,0,0,0,1,44,0,419003,16291
0,0,0,0,0,0,0,1,0,87,0,419003,337
0,0,0,0,0,0,0,2,0,270,0,419003,672
1,0,0,0,0,0,0,0,2,283,0,419003,4689
1,0,0,0,0,0,0,0,1,298,0,419003,9396
1,0,0,0,0,0,1,3,1,272,1,419003,3735
0,0,0,0,1,0,0,0,1,34,0,419003,5712
0,0,0,0,0,0,0,1,0,172,0,419003,150
0,0,0,0,1,0,1,0,1,261,0,419003,17839
1,0,0,0,0,0,0,2,1,119,0,419003,5014
0,0,0,0,0,0,0,2,0,279,0,419003,502
0,0,0,1,0,0,0,1,0,276,0,419003,3035
1,0,0,0,0,0,0,2,1,228,0,419003,10233
0,0,0,0,0,0,0,0,1,303,0,419003,5924
1,1,0,0,0,0,0,4,0,306,1,419003,13677
1,0,0,0,0,0,1,2,0,267,2,419003,5033
1,0,0,0,0,0,0,1,0,186,1,419003,196
1,0,0,0,0,0,0,1,0,224,0,419003,1225
0,0,0,0,0,0,0,0,1,255,0,419003,17054
1,0,0,0,0,0,2,3,0,136,0,419003,4301
1,0,0,0,0,0,0,2,1,299,0,419003,19293
1,0,0,0,0,0,0,1,1,310,0,419003,13446
0,0,0,0,0,0,1,0,1,149,0,419003,24034
1,1,0,0,0,0,1,0,0,146,1,419003,45466
0,0,0,1,0,0,0,3,0,267,0,419003,301
1,0,0,0,0,0,0,0,1,29,0,419003,14128
0,0,0,0,1,0,0,0,2,241,0,419003,3627
1,0,0,0,0,0,1,2,1,203,0,419003,154
1,0,0,0,0,0,5,0,1,151,0,419003,5197
1,0,0,0,0,0,0,2,2,159,0,419003,2327
1,0,0,0,0,0,0,1,0,302,1,419003,16276
0,0,0,0,0,0,0,0,1,298,0,419003,8506
0,0,0,1,0,0,0,3,0,316,0,419003,381
0,0,0,0,0,0,0,0,1,302,0,419003,32634
1,0,0,0,0,0,0,2,2,141,0,419003,5637
1,0,0,0,0,0,0,2,0,301,0,419003,111
0,1,0,0,0,0,0,0,1,248,0,419003,12726
0,0,0,0,0,0,1,1,1,236,0,419003,3234
1,0,0,0,0,0,0,2,2,303,0,419003,6540
0,0,0,0,0,0,0,0,1,279,0,419003,42115
1,0,0,0,0,0,0,1,0,137,0,419003,395
0,1,0,0,0,0,3,1,0,165,1,419003,142287
0,0,0,1,0,0,1,1,1,294,0,419003,6543
1,0,0,0,0,0,0,0,1,218,0,419003,20653
0,0,0,1,0,0,0,2,1,299,0,419003,7433
0,0,0,1,0,0,0,5,1,316,1,419003,9437
0,0,0,1,0,0,0,0,1,283,0,419003,22987
1,0,0,0,0,0,0,0,1,302,0,419003,30488
1,0,0,0,0,0,0,0,1,225,0,419003,5273
1,0,0,0,0,0,0,0,1,200,0,419003,14841
1,0,0,0,0,0,1,0,2,296,0,419003,6250
0,0,0,0,0,0,0,0,1,139,0,419003,8501
0,0,0,1,0,0,1,1,2,302,0,419003,8394
0,0,0,0,0,0,0,0,1,76,0,419003,19057
1,0,0,0,0,0,0,2,1,264,0,419003,1117
0,0,0,0,0,0,2,0,2,301,0,419003,4402
0,0,0,0,1,0,0,0,1,304,0,419003,10635
1,0,0,0,0,0,0,3,0,262,0,419003,194
1,0,0,0,0,0,1,1,0,92,2,419003,4870
1,0,0,0,0,0,0,15,0,220,0,419003,127
1,0,0,0,0,0,0,15,0,343,0,419003,113
1,0,0,0,0,0,0,3,0,257,1,419003,6901
1,0,0,0,0,0,1,0,1,301,0,419003,6974
1,0,0,0,0,0,0,2,0,45,0,419003,192
0,0,0,0,1,0,0,2,0,264,0,419003,189
1,0,0,0,0,0,0,1,1,271,0,419003,23117
0,0,0,0,1,0,0,0,1,39,0,419003,10737
0,0,0,0,0,0,0,0,1,234,0,419003,8435
1,0,0,0,0,0,0,4,0,321,1,419003,144
0,0,0,0,0,0,0,2,1,165,0,419003,6542
1,0,0,0,0,0,0,0,0,299,1,419003,12573
1,0,0,0,0,0,0,1,1,263,0,419003,7730
1,0,0,0,0,0,1,0,0,237,0,419003,89913
1,0,0,0,0,0,0,1,0,235,1,419003,5765
1,0,0,0,0,0,0,0,0,224,1,419003,48675
0,0,0,0,0,0,0,1,0,204,0,419003,361
1,0,0,0,0,0,0,1,1,327,1,419003,16064
0,0,0,0,0,0,0,0,1,284,0,419003,10963
1,0,0,0,0,0,0,1,0,93,1,419003,5334
1,0,0,0,0,0,0,2,2,242,0,419003,3700
1,0,0,0,0,0,0,1,1,304,1,419003,9778
0,0,0,0,0,0,1,0,0,301,1,419003,11897
1,1,0,0,0,0,1,0,2,270,0,419003,4781
0,0,0,1,0,0,0,0,1,33,0,419003,8212
0,0,0,0,1,0,0,1,1,303,0,419003,14149
0,0,0,1,0,0,2,0,1,233,0,419003,8234
1,0,0,0,0,0,1,9,1,226,0,419003,5244
0,0,0,1,0,0,1,0,1,52,0,419003,3930
0,0,0,0,0,0,0,2,1,211,0,419003,277
0,0,0,1,0,0,1,2,1,285,0,419003,3777
0,1,0,0,0,0,0,3,1,300,0,419003,11442
1,0,0,0,0,0,2,3,1,258,0,419003,3910
0,0,0,0,0,0,1,0,1,297,0,419003,26132
1,0,0,0,0,0,3,2,0,273,1,419003,5616
1,0,0,0,0,0,0,0,1,242,0,419003,13094
1,0,0,0,0,0,0,3,0,241,0,419003,104
1,0,0,0,0,0,0,2,0,295,0,419003,352
1,0,0,0,0,0,1,1,0,239,0,419003,8093
1,0,0,0,0,0,0,1,0,162,1,419003,108592
0,0,0,0,1,0,0,0,1,295,0,419003,11212
1,0,0,0,0,0,2,1,1,221,0,419003,4836
1,0,0,0,0,0,0,0,1,127,0,419003,3081
0,0,0,0,1,0,0,0,1,148,0,419003,2905
1,0,0,0,0,0,0,1,2,288,0,419003,7415
1,0,0,0,0,0,0,0,1,267,0,419003,21205
0,0,0,1,0,0,0,0,1,117,0,419003,19962
0,0,0,0,0,0,1,0,1,295,0,419003,12111
0,1,0,0,0,0,3,1,0,98,1,419003,4207
1,0,0,0,0,0,0,4,0,307,0,419003,107
1,0,0,0,0,0,0,1,0,268,1,419003,9658
1,0,0,0,0,0,0,4,0,255,0,419003,104
0,1,0,0,0,0,0,0,1,256,0,419003,29240
1,0,0,0,0,0,0,1,1,315,1,419003,10709
1,0,0,0,0,0,3,1,1,81,0,419003,3901
0,0,0,0,1,0,0,11,0,375,0,419003,124
1,0,0,0,0,0,0,10,0,268,0,419003,167
1,0,0,0,0,0,0,3,0,128,0,419003,149
1,0,0,0,0,0,1,2,1,263,0,419003,5534
1,0,0,0,0,0,0,10,1,229,0,419003,277
1,0,0,0,0,0,0,3,0,156,0,419003,5592
1,0,0,0,0,0,0,2,1,221,0,419003,25557
1,0,0,0,0,0,2,0,1,90,0,419003,25561
1,0,0,0,0,0,3,0,1,283,0,419003,13538
1,0,0,0,0,0,2,0,1,246,0,419003,10194
0,1,0,0,0,0,0,1,0,268,1,419003,227
0,0,0,1,0,0,0,0,0,288,1,419003,16939
0,0,0,0,0,0,0,2,0,186,0,419003,460
0,0,0,0,0,0,0,1,1,194,0,419003,8571
0,0,1,0,0,0,1,0,1,299,1,419003,10377
0,0,0,0,1,0,0,0,1,181,0,419003,9145
0,0,0,0,1,0,0,0,1,199,1,419003,9405
1,1,0,0,0,0,0,0,1,190,0,419003,2928
0,0,0,0,1,0,0,1,2,272,0,419003,10168
0,0,0,1,0,0,0,0,1,304,0,419003,27771
0,0,0,0,0,1,0,0,1,196,0,419003,5446
1,0,0,0,0,0,0,1,1,240,0,419003,3067
1,0,0,0,0,0,0,0,1,121,0,419003,6419
1,0,0,0,0,0,0,1,1,296,0,419003,7775
0,0,0,0,0,1,0,1,0,44,0,326578,9462
1,0,0,0,0,0,0,1,0,21,0,326578,3965
0,0,0,0,0,1,0,2,0,146,0,326578,169
0,0,0,0,0,1,0,2,0,153,0,326578,8016
0,0,0,0,0,1,0,3,0,39,0,326578,7293
0,1,0,0,0,0,0,5,0,73,0,326578,6132
0,0,0,0,0,1,0,3,0,145,0,326578,3455
1,0,0,0,0,0,0,2,0,43,0,326578,4919
0,1,0,0,0,0,0,2,0,33,0,326578,7028
0,0,0,0,0,0,0,1,0,39,0,326578,11061
0,1,0,0,0,0,0,1,1,152,0,91094,8792
1,0,0,0,0,0,0,15,0,239,0,91094,723
0,1,0,0,0,0,0,1,1,207,0,91094,5236
0,1,0,0,0,0,0,1,1,132,0,91094,6926
1,0,0,0,0,0,0,2,0,73,0,91094,127
